result_id,exam_id,student_id,marks_obtained,grade,pass_fail
3318,27,106,49.36,D,Pass
3319,27,376,22.74,F,Fail
3320,27,236,70.71,B,Pass
3321,27,493,75.65,B,Pass
3322,27,325,35.35,F,Fail
3323,27,248,63.27,C,Pass
3324,27,16,84.18,A,Pass
3325,27,264,30.44,F,Fail
3326,27,478,81.87,A,Pass
3327,27,20,78.57,B,Pass
3328,27,82,26.4,F,Fail
3329,27,197,98.21,A+,Pass
3330,27,375,21.15,F,Fail
3331,27,436,71.63,B,Pass
3332,27,475,76.09,B,Pass
3333,27,158,90.89,A+,Pass
3334,27,272,57.12,D,Pass
3335,27,441,49.33,D,Pass
3336,27,27,24.69,F,Fail
3337,27,133,27.8,F,Fail
3338,27,65,77.44,B,Pass
3339,27,75,37.43,F,Fail
3340,27,422,76.61,B,Pass
3341,27,476,29.56,F,Fail
3342,27,395,29.81,F,Fail
3343,27,39,79.97,B,Pass
3344,27,435,84.46,A,Pass
3345,27,56,27.52,F,Fail
3346,27,440,76.79,B,Pass
3347,27,446,93.77,A+,Pass
3348,27,175,53.52,D,Pass
3349,27,426,74.21,B,Pass
3350,27,161,39.41,F,Fail
3351,27,285,91.61,A+,Pass
3352,27,419,77.19,B,Pass
3353,27,327,63.4,C,Pass
3354,27,98,89.9,A,Pass
3355,27,301,78.77,B,Pass
3356,27,314,55.32,D,Pass
3357,27,130,22.79,F,Fail
3358,27,444,84.39,A,Pass
3359,27,370,85.31,A,Pass
3360,27,118,51.42,D,Pass
3361,27,186,81.8,A,Pass
3362,27,31,53.74,D,Pass
3363,27,176,30.07,F,Fail
3364,27,486,48.65,D,Pass
3365,27,216,75.01,B,Pass
3366,27,494,51.4,D,Pass
3367,27,81,22.06,F,Fail
3368,27,163,46.6,D,Pass
3369,27,458,77.24,B,Pass
3370,27,298,29.84,F,Fail
3371,27,269,99.83,A+,Pass
3372,27,354,21.18,F,Fail
3373,27,369,61.26,C,Pass
3374,27,15,91.11,A+,Pass
3375,27,460,38.75,F,Fail
3376,27,211,69.79,C,Pass
3377,27,13,82.27,A,Pass
3378,27,152,45.17,D,Pass
3379,27,12,61.73,C,Pass
3380,27,237,54.51,D,Pass
3381,27,416,52.74,D,Pass
3382,27,182,62.6,C,Pass
3383,27,326,48.73,D,Pass
3384,27,221,49.53,D,Pass
3385,27,300,83.8,A,Pass
3386,27,407,24.03,F,Fail
3387,27,363,77.25,B,Pass
3388,27,247,41.17,D,Pass
3389,27,469,85.43,A,Pass
3390,27,437,60.27,C,Pass
3391,27,134,65.75,C,Pass
3392,27,64,22.18,F,Fail
3393,27,180,92.83,A+,Pass
3394,27,202,83.61,A,Pass
3395,27,30,46.65,D,Pass
3396,28,461,34.85,F,Fail
3397,28,25,41.04,D,Pass
3398,28,280,78.33,B,Pass
3399,28,471,54.51,D,Pass
3400,28,344,29.5,F,Fail
3401,28,77,36.78,F,Fail
3402,28,187,76.23,B,Pass
3403,28,377,40.27,D,Pass
3404,28,234,20.01,F,Fail
3405,28,449,59.77,D,Pass
3406,28,371,84.67,A,Pass
3407,28,161,97.93,A+,Pass
3408,28,483,81.01,A,Pass
3409,28,287,58.25,D,Pass
3410,28,402,72.5,B,Pass
3411,28,24,98.89,A+,Pass
3412,28,427,75.02,B,Pass
3413,28,134,21.34,F,Fail
3414,28,205,93.91,A+,Pass
3415,28,485,55.81,D,Pass
3416,28,177,35.78,F,Fail
3417,28,368,25.98,F,Fail
3418,28,345,84.28,A,Pass
3419,28,281,48.89,D,Pass
3420,28,65,23.4,F,Fail
3421,28,369,51.88,D,Pass
3422,28,89,97.52,A+,Pass
3423,28,418,98.56,A+,Pass
3424,28,276,82.06,A,Pass
3425,28,170,55.74,D,Pass
3426,28,183,49.04,D,Pass
3427,28,430,24.26,F,Fail
3428,28,127,22.57,F,Fail
3429,28,29,87.37,A,Pass
3430,28,172,61.15,C,Pass
3431,28,434,49.24,D,Pass
3432,28,78,43.0,D,Pass
3433,28,4,51.75,D,Pass
3434,28,112,68.39,C,Pass
3435,28,493,57.41,D,Pass
3436,28,346,42.73,D,Pass
3437,28,59,89.65,A,Pass
3438,28,97,42.89,D,Pass
3439,28,45,71.74,B,Pass
3440,28,314,37.95,F,Fail
3441,28,492,47.0,D,Pass
3442,28,203,77.9,B,Pass
3443,28,500,75.03,B,Pass
3444,28,356,47.61,D,Pass
3445,28,395,65.47,C,Pass
3446,28,242,79.24,B,Pass
3447,28,410,36.55,F,Fail
3448,28,179,26.6,F,Fail
3449,28,80,89.12,A,Pass
3450,28,245,51.98,D,Pass
3451,28,458,81.48,A,Pass
3452,28,34,89.26,A,Pass
3453,28,424,78.39,B,Pass
3454,28,278,34.71,F,Fail
3455,28,415,90.86,A+,Pass
3456,28,396,99.19,A+,Pass
3457,28,336,80.31,A,Pass
3458,28,271,73.53,B,Pass
3459,28,422,20.06,F,Fail
3460,28,409,30.02,F,Fail
3461,28,23,66.27,C,Pass
3462,28,400,87.52,A,Pass
3463,28,253,28.81,F,Fail
3464,28,384,38.59,F,Fail
3465,28,139,30.2,F,Fail
3466,28,84,75.12,B,Pass
3467,28,68,30.32,F,Fail
3468,28,262,26.28,F,Fail
3469,28,360,49.89,D,Pass
3470,28,171,30.24,F,Fail
3471,28,197,79.82,B,Pass
3472,28,217,58.35,D,Pass
3473,28,417,39.49,F,Fail
3474,28,263,59.29,D,Pass
3475,28,107,27.27,F,Fail
3476,28,255,89.05,A,Pass
3477,28,279,22.33,F,Fail
3478,28,188,82.41,A,Pass
3479,28,330,64.38,C,Pass
3480,28,194,96.18,A+,Pass
3481,28,298,40.86,D,Pass
3482,28,289,92.72,A+,Pass
3483,28,120,21.49,F,Fail
3484,28,61,52.56,D,Pass
3485,28,342,57.19,D,Pass
3486,28,208,99.55,A+,Pass
3487,28,436,66.23,C,Pass
3488,28,435,92.24,A+,Pass
3489,28,3,90.3,A+,Pass
3490,28,216,82.57,A,Pass
3491,28,247,30.29,F,Fail
3492,28,290,84.19,A,Pass
3493,28,227,44.86,D,Pass
3494,28,349,32.09,F,Fail
3495,28,275,55.45,D,Pass
3496,28,299,52.44,D,Pass
3497,28,408,26.31,F,Fail
3498,28,365,64.01,C,Pass
3499,28,46,84.71,A,Pass
3500,28,350,21.75,F,Fail
3501,28,323,35.26,F,Fail
3502,28,403,88.51,A,Pass
3503,28,178,89.19,A,Pass
3504,28,260,53.76,D,Pass
3505,28,174,50.59,D,Pass
3506,28,444,37.01,F,Fail
3507,28,81,81.79,A,Pass
3508,28,30,25.82,F,Fail
3509,28,438,31.89,F,Fail
3510,28,155,45.31,D,Pass
3511,29,360,44.87,D,Pass
3512,29,399,68.59,C,Pass
3513,29,317,89.34,A,Pass
3514,29,354,68.61,C,Pass
3515,29,473,62.03,C,Pass
3516,29,174,65.23,C,Pass
3517,29,397,66.62,C,Pass
3518,29,239,38.33,F,Fail
3519,29,25,80.11,A,Pass
3520,29,217,77.82,B,Pass
3521,29,441,64.61,C,Pass
3522,29,293,70.81,B,Pass
3523,29,438,59.76,D,Pass
3524,29,144,53.63,D,Pass
3525,29,456,69.43,C,Pass
3526,29,143,72.21,B,Pass
3527,29,326,32.58,F,Fail
3528,29,498,82.07,A,Pass
3529,29,447,66.18,C,Pass
3530,29,442,45.62,D,Pass
3531,29,276,51.98,D,Pass
3532,29,327,48.93,D,Pass
3533,29,425,99.5,A+,Pass
3534,29,201,81.93,A,Pass
3535,29,496,80.5,A,Pass
3536,29,379,81.3,A,Pass
3537,29,382,73.25,B,Pass
3538,29,238,59.93,D,Pass
3539,29,315,40.03,D,Pass
3540,29,219,68.33,C,Pass
3541,29,182,58.62,D,Pass
3542,29,99,93.52,A+,Pass
3543,29,101,76.21,B,Pass
3544,29,213,24.09,F,Fail
3545,29,153,60.57,C,Pass
3546,29,389,90.04,A+,Pass
3547,29,250,32.51,F,Fail
3548,29,287,90.05,A+,Pass
3549,29,474,65.86,C,Pass
3550,29,189,66.18,C,Pass
3551,29,488,22.02,F,Fail
3552,29,271,98.03,A+,Pass
3553,29,130,48.52,D,Pass
3554,29,67,36.68,F,Fail
3555,29,353,56.13,D,Pass
3556,29,132,84.66,A,Pass
3557,29,112,44.31,D,Pass
3558,29,74,21.35,F,Fail
3559,29,224,57.19,D,Pass
3560,29,212,50.93,D,Pass
3561,29,460,80.41,A,Pass
3562,29,180,72.06,B,Pass
3563,29,256,80.11,A,Pass
3564,29,19,65.48,C,Pass
3565,29,401,38.85,F,Fail
3566,29,297,24.61,F,Fail
3567,29,350,80.92,A,Pass
3568,29,90,68.72,C,Pass
3569,29,400,20.53,F,Fail
3570,29,351,48.12,D,Pass
3571,29,294,28.83,F,Fail
3572,29,150,77.66,B,Pass
3573,29,206,91.08,A+,Pass
3574,29,413,95.48,A+,Pass
3575,29,252,55.46,D,Pass
3576,29,415,27.95,F,Fail
3577,29,100,25.96,F,Fail
3578,29,299,55.18,D,Pass
3579,29,267,43.98,D,Pass
3580,29,9,97.73,A+,Pass
3581,29,369,21.84,F,Fail
3582,29,375,51.67,D,Pass
3583,29,435,66.33,C,Pass
3584,29,301,71.09,B,Pass
3585,29,334,86.81,A,Pass
3586,29,497,50.97,D,Pass
3587,29,377,54.2,D,Pass
3588,29,98,29.83,F,Fail
3589,29,235,22.18,F,Fail
3590,29,243,71.35,B,Pass
3591,29,288,71.82,B,Pass
3592,29,156,96.27,A+,Pass
3593,29,282,73.72,B,Pass
3594,29,65,82.74,A,Pass
3595,29,372,91.88,A+,Pass
3596,29,76,44.65,D,Pass
3597,29,320,99.37,A+,Pass
3598,29,268,67.5,C,Pass
3599,29,24,88.24,A,Pass
3600,29,407,84.25,A,Pass
3601,29,255,62.92,C,Pass
3602,29,340,95.73,A+,Pass
3603,29,281,39.74,F,Fail
3604,29,314,28.22,F,Fail
3605,29,66,61.87,C,Pass
3606,29,246,76.14,B,Pass
3607,29,71,67.17,C,Pass
3608,29,173,60.02,C,Pass
3609,29,56,75.99,B,Pass
3610,29,122,77.19,B,Pass
3611,29,261,66.84,C,Pass
3612,29,11,36.62,F,Fail
3613,29,371,77.98,B,Pass
3614,29,470,45.44,D,Pass
3615,29,181,81.53,A,Pass
3616,29,266,71.39,B,Pass
3617,29,139,77.43,B,Pass
3618,29,15,68.67,C,Pass
3619,29,471,26.13,F,Fail
3620,29,154,63.23,C,Pass
3621,29,403,88.03,A,Pass
3622,29,160,85.28,A,Pass
3623,29,420,84.51,A,Pass
3624,29,84,50.32,D,Pass
3625,29,169,73.03,B,Pass
3626,29,127,38.8,F,Fail
3627,29,53,63.9,C,Pass
3628,29,95,27.21,F,Fail
3629,29,221,84.26,A,Pass
3630,29,168,46.84,D,Pass
3631,29,446,44.71,D,Pass
3632,29,309,70.99,B,Pass
3633,30,57,82.51,A,Pass
3634,30,194,88.07,A,Pass
3635,30,314,98.27,A+,Pass
3636,30,479,32.81,F,Fail
3637,30,397,53.68,D,Pass
3638,30,446,61.43,C,Pass
3639,30,231,27.43,F,Fail
3640,30,171,20.33,F,Fail
3641,30,130,52.14,D,Pass
3642,30,172,73.94,B,Pass
3643,30,127,36.42,F,Fail
3644,30,285,73.51,B,Pass
3645,30,364,57.54,D,Pass
3646,30,494,89.77,A,Pass
3647,30,208,44.49,D,Pass
3648,30,437,47.96,D,Pass
3649,30,200,39.77,F,Fail
3650,30,174,22.48,F,Fail
3651,30,500,36.23,F,Fail
3652,30,443,31.7,F,Fail
3653,30,431,82.21,A,Pass
3654,30,94,86.37,A,Pass
3655,30,78,68.27,C,Pass
3656,30,356,88.97,A,Pass
3657,30,75,57.34,D,Pass
3658,30,182,37.74,F,Fail
3659,30,334,61.54,C,Pass
3660,30,373,52.36,D,Pass
3661,30,288,25.83,F,Fail
3662,30,496,63.08,C,Pass
3663,30,50,99.97,A+,Pass
3664,30,427,70.08,B,Pass
3665,30,140,25.93,F,Fail
3666,30,450,66.61,C,Pass
3667,30,82,38.85,F,Fail
3668,30,343,56.01,D,Pass
3669,30,368,84.9,A,Pass
3670,30,491,36.33,F,Fail
3671,30,183,31.25,F,Fail
3672,30,190,50.86,D,Pass
3673,30,453,88.96,A,Pass
3674,30,86,50.83,D,Pass
3675,30,21,22.4,F,Fail
3676,30,138,95.41,A+,Pass
3677,30,347,25.28,F,Fail
3678,30,40,72.24,B,Pass
3679,30,390,64.07,C,Pass
3680,30,303,23.92,F,Fail
3681,30,216,84.27,A,Pass
3682,30,144,48.08,D,Pass
3683,30,410,51.02,D,Pass
3684,30,336,65.51,C,Pass
3685,30,161,93.84,A+,Pass
3686,30,328,69.01,C,Pass
3687,30,118,39.06,F,Fail
3688,30,111,51.88,D,Pass
3689,30,211,65.74,C,Pass
3690,30,103,99.59,A+,Pass
3691,30,43,51.96,D,Pass
3692,30,473,75.07,B,Pass
3693,30,273,70.56,B,Pass
3694,30,326,32.89,F,Fail
3695,30,201,22.03,F,Fail
3696,30,169,26.56,F,Fail
3697,30,474,69.31,C,Pass
3698,30,382,35.82,F,Fail
3699,30,215,73.91,B,Pass
3700,30,2,78.96,B,Pass
3701,30,81,23.3,F,Fail
3702,30,38,30.58,F,Fail
3703,30,88,20.59,F,Fail
3704,30,261,76.36,B,Pass
3705,30,102,55.84,D,Pass
3706,30,25,84.47,A,Pass
3707,30,212,96.29,A+,Pass
3708,30,219,60.92,C,Pass
3709,30,77,86.51,A,Pass
3710,30,279,46.9,D,Pass
3711,30,275,31.04,F,Fail
3712,30,398,73.72,B,Pass
3713,30,271,72.49,B,Pass
3714,30,421,30.53,F,Fail
3715,30,235,86.83,A,Pass
3716,30,76,99.23,A+,Pass
3717,30,85,37.66,F,Fail
3718,30,45,67.11,C,Pass
3719,30,357,54.49,D,Pass
3720,30,464,53.85,D,Pass
3721,30,69,27.76,F,Fail
3722,30,110,67.08,C,Pass
3723,30,163,35.3,F,Fail
3724,30,191,78.89,B,Pass
3725,30,429,21.43,F,Fail
3726,30,313,93.95,A+,Pass
3727,30,99,31.81,F,Fail
3728,30,423,84.77,A,Pass
3729,30,232,48.85,D,Pass
3730,30,267,25.95,F,Fail
3731,30,238,48.18,D,Pass
3732,30,317,84.49,A,Pass
3733,30,35,79.04,B,Pass
3734,30,34,48.47,D,Pass
3735,30,312,35.84,F,Fail
3736,30,299,50.97,D,Pass
3737,30,148,87.77,A,Pass
3738,30,471,26.5,F,Fail
3739,30,445,89.72,A,Pass
3740,30,283,68.49,C,Pass
3741,30,61,37.78,F,Fail
3742,30,289,70.17,B,Pass
3743,30,255,95.67,A+,Pass
3744,30,95,75.18,B,Pass
3745,30,396,62.2,C,Pass
3746,30,92,99.88,A+,Pass
3747,30,186,28.46,F,Fail
3748,30,184,53.69,D,Pass
3749,30,112,79.89,B,Pass
3750,30,51,84.39,A,Pass
3751,30,217,63.61,C,Pass
3752,30,365,21.14,F,Fail
3753,30,304,75.91,B,Pass
3754,30,52,75.43,B,Pass
3755,30,294,84.66,A,Pass
3756,30,351,53.53,D,Pass
3757,30,155,93.96,A+,Pass
3758,30,293,45.95,D,Pass
3759,31,448,91.06,A+,Pass
3760,31,278,96.38,A+,Pass
3761,31,328,59.49,D,Pass
3762,31,342,40.48,D,Pass
3763,31,218,56.51,D,Pass
3764,31,60,58.64,D,Pass
3765,31,221,63.05,C,Pass
3766,31,295,38.06,F,Fail
3767,31,6,65.72,C,Pass
3768,31,437,94.61,A+,Pass
3769,31,402,33.48,F,Fail
3770,31,274,24.96,F,Fail
3771,31,73,21.27,F,Fail
3772,31,347,34.89,F,Fail
3773,31,455,34.8,F,Fail
3774,31,358,86.09,A,Pass
3775,31,394,98.95,A+,Pass
3776,31,456,81.57,A,Pass
3777,31,147,58.43,D,Pass
3778,31,434,85.98,A,Pass
3779,31,110,84.56,A,Pass
3780,31,21,89.2,A,Pass
3781,31,487,36.5,F,Fail
3782,31,151,69.5,C,Pass
3783,31,425,35.17,F,Fail
3784,31,158,91.17,A+,Pass
3785,31,114,70.3,B,Pass
3786,31,398,95.54,A+,Pass
3787,31,237,40.99,D,Pass
3788,31,15,41.12,D,Pass
3789,31,430,51.81,D,Pass
3790,31,372,85.77,A,Pass
3791,31,116,95.17,A+,Pass
3792,31,379,77.96,B,Pass
3793,31,385,21.26,F,Fail
3794,31,200,35.71,F,Fail
3795,31,288,38.59,F,Fail
3796,31,277,44.34,D,Pass
3797,31,13,95.4,A+,Pass
3798,31,443,68.47,C,Pass
3799,31,400,61.3,C,Pass
3800,31,281,38.35,F,Fail
3801,31,252,75.64,B,Pass
3802,31,393,57.74,D,Pass
3803,31,428,57.0,D,Pass
3804,31,246,32.19,F,Fail
3805,31,254,29.72,F,Fail
3806,31,9,65.23,C,Pass
3807,31,133,79.39,B,Pass
3808,31,102,77.69,B,Pass
3809,31,473,48.46,D,Pass
3810,31,351,24.38,F,Fail
3811,31,169,46.79,D,Pass
3812,31,349,67.84,C,Pass
3813,31,7,78.23,B,Pass
3814,31,370,82.08,A,Pass
3815,31,146,28.02,F,Fail
3816,31,210,39.57,F,Fail
3817,31,243,45.4,D,Pass
3818,31,198,94.43,A+,Pass
3819,31,318,26.59,F,Fail
3820,31,432,48.64,D,Pass
3821,31,165,82.87,A,Pass
3822,31,383,40.82,D,Pass
3823,31,427,98.38,A+,Pass
3824,31,164,79.08,B,Pass
3825,31,168,40.24,D,Pass
3826,31,367,46.96,D,Pass
3827,31,61,59.71,D,Pass
3828,31,355,87.11,A,Pass
3829,31,426,64.64,C,Pass
3830,31,228,57.21,D,Pass
3831,31,100,74.15,B,Pass
3832,31,356,38.43,F,Fail
3833,31,439,44.98,D,Pass
3834,31,431,32.46,F,Fail
3835,31,363,65.84,C,Pass
3836,31,35,27.32,F,Fail
3837,31,365,26.7,F,Fail
3838,31,420,89.86,A,Pass
3839,31,189,28.44,F,Fail
3840,31,390,24.67,F,Fail
3841,31,335,41.36,D,Pass
3842,31,382,56.43,D,Pass
3843,31,387,21.65,F,Fail
3844,31,392,76.88,B,Pass
3845,31,283,81.66,A,Pass
3846,31,490,90.26,A+,Pass
3847,31,171,80.01,A,Pass
3848,31,417,24.99,F,Fail
3849,31,91,43.21,D,Pass
3850,31,244,45.06,D,Pass
3851,31,362,37.3,F,Fail
3852,31,352,95.64,A+,Pass
3853,31,78,56.89,D,Pass
3854,31,42,97.64,A+,Pass
3855,31,384,63.66,C,Pass
3856,31,419,28.88,F,Fail
3857,31,220,38.26,F,Fail
3858,31,334,84.64,A,Pass
3859,31,134,32.09,F,Fail
3860,31,481,80.75,A,Pass
3861,31,273,41.18,D,Pass
3862,31,227,31.91,F,Fail
3863,31,193,77.61,B,Pass
3864,31,115,35.41,F,Fail
3865,31,203,81.23,A,Pass
3866,31,477,94.44,A+,Pass
3867,31,245,44.61,D,Pass
3868,32,24,94.58,A+,Pass
3869,32,428,64.62,C,Pass
3870,32,403,87.42,A,Pass
3871,32,153,74.21,B,Pass
3872,32,139,45.56,D,Pass
3873,32,266,67.98,C,Pass
3874,32,178,57.55,D,Pass
3875,32,291,65.94,C,Pass
3876,32,204,72.74,B,Pass
3877,32,350,97.3,A+,Pass
3878,32,41,64.31,C,Pass
3879,32,79,90.27,A+,Pass
3880,32,441,33.98,F,Fail
3881,32,192,26.67,F,Fail
3882,32,226,79.81,B,Pass
3883,32,137,57.01,D,Pass
3884,32,26,70.89,B,Pass
3885,32,293,98.18,A+,Pass
3886,32,15,70.36,B,Pass
3887,32,446,37.1,F,Fail
3888,32,237,71.31,B,Pass
3889,32,424,63.23,C,Pass
3890,32,368,29.34,F,Fail
3891,32,89,20.09,F,Fail
3892,32,145,26.03,F,Fail
3893,32,234,25.16,F,Fail
3894,32,343,86.4,A,Pass
3895,32,78,34.14,F,Fail
3896,32,101,20.48,F,Fail
3897,32,487,66.36,C,Pass
3898,32,268,68.45,C,Pass
3899,32,489,55.11,D,Pass
3900,32,142,94.84,A+,Pass
3901,32,471,42.23,D,Pass
3902,32,453,60.24,C,Pass
3903,32,326,43.35,D,Pass
3904,32,67,42.18,D,Pass
3905,32,313,90.66,A+,Pass
3906,32,87,67.31,C,Pass
3907,32,383,24.01,F,Fail
3908,32,365,25.87,F,Fail
3909,32,125,62.67,C,Pass
3910,32,11,78.31,B,Pass
3911,32,456,84.03,A,Pass
3912,32,91,57.81,D,Pass
3913,32,118,99.15,A+,Pass
3914,32,386,74.96,B,Pass
3915,32,413,71.97,B,Pass
3916,32,451,88.08,A,Pass
3917,32,46,54.89,D,Pass
3918,32,299,75.65,B,Pass
3919,32,249,41.38,D,Pass
3920,32,251,90.68,A+,Pass
3921,32,140,97.43,A+,Pass
3922,32,131,93.12,A+,Pass
3923,32,362,30.08,F,Fail
3924,32,206,24.11,F,Fail
3925,32,484,72.95,B,Pass
3926,32,329,85.66,A,Pass
3927,32,92,95.58,A+,Pass
3928,32,214,96.36,A+,Pass
3929,32,187,91.72,A+,Pass
3930,32,232,75.97,B,Pass
3931,32,220,59.12,D,Pass
3932,32,134,35.83,F,Fail
3933,32,58,73.73,B,Pass
3934,32,207,36.63,F,Fail
3935,32,217,49.85,D,Pass
3936,32,372,37.94,F,Fail
3937,32,44,44.32,D,Pass
3938,32,273,57.14,D,Pass
3939,32,433,54.78,D,Pass
3940,32,490,68.02,C,Pass
3941,32,281,77.43,B,Pass
3942,32,410,34.69,F,Fail
3943,32,320,80.33,A,Pass
3944,32,259,79.15,B,Pass
3945,32,108,90.19,A+,Pass
3946,32,379,33.34,F,Fail
3947,32,90,73.44,B,Pass
3948,32,354,90.39,A+,Pass
3949,32,169,28.39,F,Fail
3950,32,319,82.16,A,Pass
3951,32,127,98.93,A+,Pass
3952,32,285,63.16,C,Pass
3953,32,396,38.53,F,Fail
3954,32,23,76.03,B,Pass
3955,32,167,34.54,F,Fail
3956,32,430,70.91,B,Pass
3957,32,458,48.96,D,Pass
3958,32,409,46.53,D,Pass
3959,32,460,35.98,F,Fail
3960,32,442,94.04,A+,Pass
3961,32,238,42.33,D,Pass
3962,32,158,24.19,F,Fail
3963,32,80,99.15,A+,Pass
3964,32,104,80.04,A,Pass
3965,32,194,57.79,D,Pass
3966,32,332,75.63,B,Pass
3967,32,264,56.56,D,Pass
3968,32,202,24.85,F,Fail
3969,32,144,93.42,A+,Pass
3970,32,51,73.86,B,Pass
3971,32,311,95.54,A+,Pass
3972,32,429,22.98,F,Fail
3973,32,418,46.25,D,Pass
3974,32,497,79.23,B,Pass
3975,32,25,93.42,A+,Pass
3976,32,292,76.5,B,Pass
3977,32,28,38.45,F,Fail
3978,32,312,91.09,A+,Pass
3979,32,261,87.05,A,Pass
3980,32,105,41.68,D,Pass
3981,32,492,88.29,A,Pass
3982,32,111,23.81,F,Fail
3983,32,30,20.75,F,Fail
3984,32,395,59.98,D,Pass
3985,32,338,38.4,F,Fail
3986,32,435,55.8,D,Pass
3987,32,323,54.64,D,Pass
3988,32,448,79.35,B,Pass
3989,32,160,32.34,F,Fail
3990,32,344,31.32,F,Fail
3991,32,35,58.12,D,Pass
3992,32,406,35.95,F,Fail
3993,32,476,29.26,F,Fail
3994,33,407,97.62,A+,Pass
3995,33,204,72.34,B,Pass
3996,33,342,91.78,A+,Pass
3997,33,100,38.35,F,Fail
3998,33,19,31.89,F,Fail
3999,33,267,54.8,D,Pass
4000,33,330,89.81,A,Pass
4001,33,121,47.57,D,Pass
4002,33,159,23.81,F,Fail
4003,33,193,59.12,D,Pass
4004,33,26,53.74,D,Pass
4005,33,425,59.12,D,Pass
4006,33,217,56.39,D,Pass
4007,33,20,50.24,D,Pass
4008,33,153,88.16,A,Pass
4009,33,241,21.67,F,Fail
4010,33,126,44.37,D,Pass
4011,33,474,92.12,A+,Pass
4012,33,430,58.32,D,Pass
4013,33,71,40.39,D,Pass
4014,33,99,62.23,C,Pass
4015,33,181,45.76,D,Pass
4016,33,285,96.74,A+,Pass
4017,33,234,24.76,F,Fail
4018,33,390,52.48,D,Pass
4019,33,27,51.25,D,Pass
4020,33,127,45.87,D,Pass
4021,33,190,88.69,A,Pass
4022,33,466,29.31,F,Fail
4023,33,410,42.04,D,Pass
4024,33,366,95.44,A+,Pass
4025,33,350,73.88,B,Pass
4026,33,262,73.27,B,Pass
4027,33,146,89.0,A,Pass
4028,33,73,37.82,F,Fail
4029,33,249,91.82,A+,Pass
4030,33,201,68.68,C,Pass
4031,33,208,41.47,D,Pass
4032,33,274,87.19,A,Pass
4033,33,413,27.7,F,Fail
4034,33,476,46.79,D,Pass
4035,33,120,61.0,C,Pass
4036,33,259,47.96,D,Pass
4037,33,12,46.28,D,Pass
4038,33,213,34.44,F,Fail
4039,33,93,60.87,C,Pass
4040,33,54,39.83,F,Fail
4041,33,449,87.23,A,Pass
4042,33,278,54.67,D,Pass
4043,33,218,72.15,B,Pass
4044,33,325,95.15,A+,Pass
4045,33,170,50.59,D,Pass
4046,33,403,85.85,A,Pass
4047,33,454,48.75,D,Pass
4048,33,138,30.08,F,Fail
4049,33,333,70.12,B,Pass
4050,33,492,42.75,D,Pass
4051,33,254,45.25,D,Pass
4052,33,16,81.52,A,Pass
4053,33,189,56.05,D,Pass
4054,33,393,82.66,A,Pass
4055,33,106,57.3,D,Pass
4056,33,446,96.28,A+,Pass
4057,33,224,97.11,A+,Pass
4058,33,135,69.99,C,Pass
4059,33,42,28.08,F,Fail
4060,33,155,47.28,D,Pass
4061,33,331,93.31,A+,Pass
4062,33,498,20.9,F,Fail
4063,33,443,97.13,A+,Pass
4064,33,148,34.73,F,Fail
4065,33,452,85.25,A,Pass
4066,33,13,42.38,D,Pass
4067,33,233,90.12,A+,Pass
4068,33,305,25.14,F,Fail
4069,33,395,69.29,C,Pass
4070,33,46,90.69,A+,Pass
4071,33,307,99.57,A+,Pass
4072,33,76,71.44,B,Pass
4073,33,302,96.72,A+,Pass
4074,33,116,54.31,D,Pass
4075,33,422,45.24,D,Pass
4076,33,266,26.8,F,Fail
4077,33,279,72.86,B,Pass
4078,33,228,39.08,F,Fail
4079,33,411,44.83,D,Pass
4080,33,62,75.74,B,Pass
4081,33,344,39.57,F,Fail
4082,33,172,73.1,B,Pass
4083,33,175,39.36,F,Fail
4084,33,320,57.1,D,Pass
4085,33,491,72.34,B,Pass
4086,33,92,31.24,F,Fail
4087,33,210,58.26,D,Pass
4088,33,123,84.26,A,Pass
4089,33,171,63.86,C,Pass
4090,33,378,49.27,D,Pass
4091,33,468,91.01,A+,Pass
4092,33,412,34.78,F,Fail
4093,33,396,78.66,B,Pass
4094,33,108,32.75,F,Fail
4095,33,226,65.56,C,Pass
4096,33,382,47.4,D,Pass
4097,33,264,38.18,F,Fail
4098,33,36,97.61,A+,Pass
4099,33,371,24.74,F,Fail
4100,33,464,31.48,F,Fail
4101,33,315,75.17,B,Pass
4102,33,358,79.22,B,Pass
4103,33,332,31.74,F,Fail
4104,33,341,69.39,C,Pass
4105,33,306,26.24,F,Fail
4106,33,60,32.08,F,Fail
4107,33,283,91.46,A+,Pass
4108,33,98,56.2,D,Pass
4109,33,375,27.68,F,Fail
4110,34,303,55.75,D,Pass
4111,34,113,83.62,A,Pass
4112,34,88,70.01,B,Pass
4113,34,144,42.57,D,Pass
4114,34,321,34.44,F,Fail
4115,34,47,49.78,D,Pass
4116,34,423,41.35,D,Pass
4117,34,190,75.52,B,Pass
4118,34,150,92.99,A+,Pass
4119,34,485,54.45,D,Pass
4120,34,195,48.45,D,Pass
4121,34,411,58.61,D,Pass
4122,34,346,35.52,F,Fail
4123,34,468,49.65,D,Pass
4124,34,419,88.42,A,Pass
4125,34,228,95.82,A+,Pass
4126,34,25,60.43,C,Pass
4127,34,90,54.53,D,Pass
4128,34,487,72.66,B,Pass
4129,34,50,86.94,A,Pass
4130,34,149,78.44,B,Pass
4131,34,298,22.54,F,Fail
4132,34,306,73.51,B,Pass
4133,34,256,77.46,B,Pass
